Time,Open,High,Low,Close,Volume
10/3/2017 3:30:00 AM,1269.81,1269.89,1269.09,1269.53,2180
10/3/2017 3:45:00 AM,1269.54,1269.8,1269.17,1269.63,1398
10/3/2017 4:00:00 AM,1269.62,1269.95,1269.52,1269.9,1166
10/3/2017 4:15:00 AM,1269.88,1269.95,1269.44,1269.84,1428
10/3/2017 4:30:00 AM,1269.85,1270.18,1269.6,1269.74,730
10/3/2017 4:45:00 AM,1269.75,1269.76,1269.25,1269.25,633
10/3/2017 5:00:00 AM,1269.24,1269.35,1268.73,1268.95,868
10/3/2017 5:15:00 AM,1268.94,1269.4,1268.65,1269.2,808
10/3/2017 5:30:00 AM,1269.28,1270.18,1269.2,1269.66,1384
10/3/2017 5:45:00 AM,1269.67,1269.87,1269.16,1269.65,1159
10/3/2017 6:00:00 AM,1269.63,1270.38,1269.32,1270.19,1558
10/3/2017 6:15:00 AM,1270.18,1270.88,1270.06,1270.36,1401
10/3/2017 6:30:00 AM,1270.35,1272.39,1270.27,1271.51,2306
10/3/2017 6:45:00 AM,1271.49,1272.1,1270.99,1272.1,1424
10/3/2017 7:00:00 AM,1272,1272.13,1269.54,1270.25,2047
10/3/2017 7:15:00 AM,1270.16,1271.49,1270.05,1270.56,2494
10/3/2017 7:30:00 AM,1270.54,1271.26,1269.79,1269.87,1941
10/3/2017 7:45:00 AM,1269.86,1270.28,1269.37,1269.98,2104
10/3/2017 8:00:00 AM,1270.03,1270.55,1269.94,1270.4,1729
10/3/2017 8:15:00 AM,1270.5,1270.75,1270.25,1270.66,861
10/3/2017 8:30:00 AM,1270.63,1271.31,1270.55,1271.11,1458
10/3/2017 8:45:00 AM,1271.09,1271.09,1270.29,1270.29,992
10/3/2017 9:00:00 AM,1270.23,1270.42,1269.62,1269.77,1112
10/3/2017 9:15:00 AM,1269.8,1270.5,1269.62,1270.44,1026
10/3/2017 9:30:00 AM,1270.43,1270.83,1270.28,1270.59,1244
10/3/2017 9:45:00 AM,1270.62,1271,1270.53,1271,1208
10/3/2017 10:00:00 AM,1271.09,1271.41,1270.62,1271.11,1384
10/3/2017 10:15:00 AM,1271.12,1271.51,1270.72,1270.73,971
10/3/2017 10:30:00 AM,1270.74,1271.76,1270.55,1271.76,990
10/3/2017 10:45:00 AM,1271.77,1271.77,1270.85,1271.05,1656
10/3/2017 11:00:00 AM,1271.06,1271.73,1271.06,1271.26,947
10/3/2017 11:15:00 AM,1271.25,1271.49,1270.72,1270.76,1294
10/3/2017 11:30:00 AM,1270.77,1271.17,1270.33,1270.72,1639
10/3/2017 11:45:00 AM,1270.73,1270.87,1270.27,1270.46,1405
10/3/2017 12:00:00 PM,1270.39,1270.67,1269.78,1270.46,1281
10/3/2017 12:15:00 PM,1270.37,1271.37,1269.97,1270.16,2001
10/3/2017 12:30:00 PM,1270.17,1270.52,1269.29,1269.41,2117
10/3/2017 12:45:00 PM,1269.43,1270.51,1269.32,1270.39,1993
10/3/2017 1:00:00 PM,1270.33,1271.08,1270.17,1270.78,1634
10/3/2017 1:15:00 PM,1270.77,1271.92,1270.7,1270.88,2170
10/3/2017 1:30:00 PM,1270.9,1272.05,1270.64,1271.67,2343
10/3/2017 1:45:00 PM,1271.77,1272.46,1271.42,1272.14,2631
10/3/2017 2:00:00 PM,1272.12,1274.04,1271.45,1272.93,3044
10/3/2017 2:15:00 PM,1272.95,1273.14,1271.23,1271.96,2395
10/3/2017 2:30:00 PM,1271.97,1273.47,1271.9,1273.11,2118
10/3/2017 2:45:00 PM,1273.1,1273.89,1272.87,1273.33,2291
10/3/2017 3:00:00 PM,1273.37,1274.71,1273.37,1274.1,1925
10/3/2017 3:15:00 PM,1274.11,1274.31,1273.44,1273.55,2639
10/3/2017 3:30:00 PM,1273.56,1273.98,1273.04,1273.87,1844
10/3/2017 3:45:00 PM,1273.88,1274.34,1273.72,1273.76,1292
10/3/2017 4:00:00 PM,1273.75,1274.55,1273.62,1273.83,1279
10/3/2017 4:15:00 PM,1273.84,1273.89,1273.04,1273.16,1558
10/3/2017 4:30:00 PM,1273.21,1273.61,1272.92,1273.2,1727
10/3/2017 4:45:00 PM,1273.21,1273.56,1273.08,1273.15,1213
10/3/2017 5:00:00 PM,1273.17,1273.38,1272.76,1272.97,1232
10/3/2017 5:15:00 PM,1272.96,1272.96,1271.86,1272.04,1487
10/3/2017 5:30:00 PM,1272.03,1272.13,1271.64,1271.95,1160
10/3/2017 5:45:00 PM,1271.94,1272.34,1271.77,1272.07,1183
10/3/2017 6:00:00 PM,1272.09,1272.28,1271.85,1272.19,952
10/3/2017 6:15:00 PM,1272.2,1272.2,1271.47,1271.67,907
10/3/2017 6:30:00 PM,1271.68,1271.81,1271.05,1271.4,1113
10/3/2017 6:45:00 PM,1271.39,1271.96,1271.28,1271.96,1124
10/3/2017 7:00:00 PM,1271.95,1272.09,1271.63,1272.03,844
10/3/2017 7:15:00 PM,1272.04,1272.27,1271.83,1271.84,809
10/3/2017 7:30:00 PM,1271.85,1272.19,1271.79,1271.94,904
10/3/2017 7:45:00 PM,1271.96,1272.2,1271.34,1271.95,1613
10/3/2017 8:00:00 PM,1271.97,1272.04,1271.37,1271.46,1083
10/3/2017 8:15:00 PM,1271.47,1271.7,1270.65,1270.78,717
10/3/2017 8:30:00 PM,1270.88,1271.51,1270.88,1271.38,433
10/3/2017 8:45:00 PM,1271.36,1271.84,1271.23,1271.33,729
10/3/2017 10:00:00 PM,1271.59,1272.01,1271.32,1271.94,643
10/3/2017 10:15:00 PM,1271.95,1272.01,1271.56,1271.87,333
10/3/2017 10:30:00 PM,1271.88,1272.24,1271.79,1272.06,504
10/3/2017 10:45:00 PM,1272.05,1272.56,1271.85,1272.37,708
10/3/2017 11:00:00 PM,1272.38,1272.39,1272.02,1272.2,418
10/3/2017 11:15:00 PM,1272.15,1272.32,1271.92,1272.32,454
10/3/2017 11:30:00 PM,1272.3,1272.59,1272.27,1272.46,586
10/3/2017 11:45:00 PM,1272.51,1272.51,1272.03,1272.49,766
10/4/2017 12:00:00 AM,1272.47,1273.68,1272.47,1273.47,1801
10/4/2017 12:15:00 AM,1273.5,1274.52,1273.49,1274.13,2395
10/4/2017 12:30:00 AM,1274.14,1275.06,1273.92,1274.94,1673
10/4/2017 12:45:00 AM,1274.97,1275.54,1274.78,1275.32,1742
10/4/2017 1:00:00 AM,1275.35,1275.61,1274.6,1274.75,1588
10/4/2017 1:15:00 AM,1274.74,1275.09,1274.46,1275.01,1135
