Time,Open,High,Low,Close,Volume
2025-12-16 05:00:00,4308.78,4312.19,4286.66,4289.66,14206
2025-12-16 06:00:00,4289.76,4294.46,4280.75,4290.91,15450
2025-12-16 07:00:00,4290.85,4292.27,4286.64,4289.05,8012
2025-12-16 08:00:00,4289.04,4292.19,4271.37,4284.13,13676
2025-12-16 09:00:00,4284.24,4292.14,4282.61,4289.26,12338
2025-12-16 10:00:00,4289.28,4289.91,4279.62,4287.65,10266
2025-12-16 11:00:00,4287.44,4289.38,4275.52,4284.68,11110
2025-12-16 12:00:00,4285.45,4285.93,4276.44,4280.42,9698
2025-12-16 13:00:00,4280.45,4284.36,4274.85,4277.27,10186
2025-12-16 14:00:00,4277.14,4279.48,4273.80,4278.46,8978
2025-12-16 15:00:00,4278.49,4294.85,4276.75,4294.48,12615
2025-12-16 16:00:00,4294.83,4313.24,4290.86,4313.05,17620
2025-12-16 17:00:00,4313.06,4331.92,4311.38,4324.50,19496
2025-12-16 18:00:00,4324.55,4335.02,4312.45,4319.45,19887
2025-12-16 19:00:00,4319.68,4323.25,4291.25,4300.59,18524
2025-12-16 20:00:00,4300.61,4310.82,4300.16,4303.66,15184
2025-12-16 21:00:00,4303.41,4313.47,4298.19,4311.30,15473
2025-12-16 22:00:00,4311.29,4315.91,4297.03,4310.67,14769
2025-12-16 23:00:00,4310.61,4314.46,4302.79,4304.86,11391
2025-12-17 00:00:00,4304.68,4305.48,4300.78,4302.30,4371
2025-12-17 02:00:00,4301.69,4309.06,4301.69,4307.80,4191
2025-12-17 03:00:00,4307.91,4315.02,4307.47,4313.19,6087
2025-12-17 04:00:00,4313.23,4326.67,4311.39,4326.61,16581
2025-12-17 05:00:00,4326.98,4327.70,4311.23,4314.20,14994
2025-12-17 06:00:00,4314.24,4325.14,4312.64,4323.75,13596
2025-12-17 07:00:00,4323.98,4331.51,4320.68,4329.59,9561
2025-12-17 08:00:00,4329.71,4342.32,4328.08,4333.93,14192
2025-12-17 09:00:00,4334.03,4337.71,4324.85,4328.64,12586
2025-12-17 10:00:00,4328.62,4328.73,4315.52,4317.97,12303
2025-12-17 11:00:00,4317.34,4320.89,4308.44,4319.16,13068
2025-12-17 12:00:00,4319.07,4323.25,4315.90,4316.93,9893
2025-12-17 13:00:00,4316.89,4322.28,4304.25,4317.65,10074
2025-12-17 14:00:00,4317.69,4320.53,4315.19,4316.38,8645
2025-12-17 15:00:00,4316.58,4323.14,4314.99,4317.57,10268
2025-12-17 16:00:00,4317.52,4344.09,4315.10,4342.09,17114
2025-12-17 17:00:00,4342.37,4346.03,4322.98,4338.31,20349
2025-12-17 18:00:00,4338.35,4348.85,4324.32,4330.21,20314
2025-12-17 19:00:00,4330.39,4337.59,4320.39,4333.52,19295
2025-12-17 20:00:00,4333.58,4342.38,4328.47,4342.38,17190
2025-12-17 21:00:00,4342.43,4346.39,4328.97,4336.08,17253
2025-12-17 22:00:00,4336.11,4340.99,4330.30,4337.04,12655
2025-12-17 23:00:00,4337.15,4345.96,4335.21,4341.35,12693
2025-12-18 00:00:00,4341.45,4346.17,4337.59,4338.14,5945
2025-12-18 02:00:00,4336.35,4342.88,4335.69,4339.18,6455
2025-12-18 03:00:00,4339.08,4342.88,4333.06,4334.72,9443
2025-12-18 04:00:00,4334.71,4336.93,4324.56,4331.50,15330
2025-12-18 05:00:00,4331.51,4337.65,4329.86,4333.21,12437
2025-12-18 06:00:00,4333.18,4336.63,4330.93,4333.04,11785
2025-12-18 07:00:00,4333.10,4333.52,4328.65,4331.88,8032
2025-12-18 08:00:00,4332.01,4337.35,4331.06,4333.15,11042
2025-12-18 09:00:00,4333.24,4336.13,4330.72,4334.01,10752
2025-12-18 10:00:00,4333.98,4337.66,4330.05,4331.47,8887
2025-12-18 11:00:00,4330.92,4332.51,4322.11,4326.55,11106
2025-12-18 12:00:00,4326.21,4328.61,4320.84,4323.38,10825
2025-12-18 13:00:00,4323.39,4327.51,4322.05,4325.33,8858
2025-12-18 14:00:00,4325.42,4328.64,4324.36,4325.55,7380
2025-12-18 15:00:00,4325.56,4326.54,4317.37,4320.83,10447
2025-12-18 16:00:00,4320.09,4342.91,4314.50,4336.59,17792
2025-12-18 17:00:00,4336.01,4341.42,4308.82,4328.46,19744
2025-12-18 18:00:00,4328.54,4341.49,4325.05,4338.18,19779
2025-12-18 19:00:00,4338.24,4374.51,4337.81,4360.38,19148
2025-12-18 20:00:00,4360.33,4363.45,4322.04,4333.22,19574
2025-12-18 21:00:00,4333.32,4341.27,4325.75,4331.78,16297
2025-12-18 22:00:00,4331.73,4334.59,4322.93,4325.00,15830
2025-12-18 23:00:00,4325.05,4338.28,4324.63,4334.95,14162
2025-12-19 00:00:00,4334.93,4334.93,4328.60,4332.57,4952
2025-12-19 02:00:00,4334.59,4336.82,4333.67,4335.22,4360
2025-12-19 03:00:00,4335.20,4335.62,4325.67,4325.99,7260
2025-12-19 04:00:00,4326.00,4328.35,4309.25,4323.35,16079
2025-12-19 05:00:00,4323.38,4328.00,4314.06,4316.68,11138
2025-12-19 06:00:00,4316.64,4322.42,4312.65,4318.02,10649
2025-12-19 07:00:00,4318.03,4323.03,4316.97,4322.82,7416
2025-12-19 08:00:00,4322.98,4328.99,4317.68,4325.93,10654
2025-12-19 09:00:00,4325.96,4329.44,4321.67,4326.43,12218
2025-12-19 10:00:00,4326.33,4329.62,4321.80,4322.73,9933
2025-12-19 11:00:00,4322.70,4330.98,4321.13,4325.95,9883
2025-12-19 12:00:00,4325.93,4333.60,4324.45,4329.48,9350
2025-12-19 13:00:00,4329.49,4331.77,4322.41,4327.89,10051
2025-12-19 14:00:00,4327.90,4329.47,4325.21,4327.27,9291
2025-12-19 15:00:00,4327.40,4328.78,4320.64,4326.84,11259
2025-12-19 16:00:00,4326.95,4335.34,4326.06,4328.39,15562
2025-12-19 17:00:00,4328.34,4337.88,4319.76,4332.70,18235
2025-12-19 18:00:00,4332.68,4349.15,4332.22,4347.90,18846
2025-12-19 19:00:00,4347.96,4354.76,4342.02,4349.80,17160
2025-12-19 20:00:00,4349.46,4355.96,4347.00,4353.47,14185
2025-12-19 21:00:00,4353.40,4356.51,4343.24,4348.65,13785
2025-12-19 22:00:00,4348.69,4350.64,4345.16,4345.30,9622
2025-12-19 23:00:00,4345.28,4346.34,4336.90,4339.57,11897
2025-12-20 00:00:00,4339.54,4340.19,4336.34,4338.11,4217
2025-12-22 02:00:00,4338.55,4356.11,4338.17,4355.12,7871
2025-12-22 03:00:00,4355.31,4366.28,4355.31,4364.88,9310
2025-12-22 04:00:00,4364.96,4384.87,4361.23,4382.94,15728
2025-12-22 05:00:00,4382.82,4388.64,4378.55,4385.90,12731
2025-12-22 06:00:00,4385.99,4394.90,4384.20,4392.65,9513
2025-12-22 07:00:00,4392.62,4400.83,4391.39,4398.44,7726
2025-12-22 08:00:00,4398.02,4409.45,4396.86,4400.02,12801
2025-12-22 09:00:00,4400.15,4419.76,4398.93,4419.24,12838
2025-12-22 10:00:00,4418.92,4420.19,4410.50,4414.45,9699
2025-12-22 11:00:00,4414.16,4414.96,4406.29,4408.35,10446
2025-12-22 12:00:00,4408.40,4414.83,4408.16,4411.06,7065
2025-12-22 13:00:00,4410.99,4415.90,4406.16,4408.62,7455
2025-12-22 14:00:00,4408.67,4411.80,4406.13,4410.35,8185
2025-12-22 15:00:00,4410.00,4415.92,4406.27,4415.60,9934
2025-12-22 16:00:00,4415.82,4427.28,4413.56,4423.72,15245
2025-12-22 17:00:00,4424.12,4429.16,4414.76,4419.20,16269
2025-12-22 18:00:00,4419.28,4435.57,4412.22,4431.78,17284
2025-12-22 19:00:00,4431.80,4442.14,4428.12,4438.79,15127
2025-12-22 20:00:00,4438.80,4441.97,4432.04,4438.49,11536
2025-12-22 21:00:00,4438.98,4438.98,4429.51,4435.19,10176
2025-12-22 22:00:00,4435.22,4435.86,4428.86,4433.54,8456
2025-12-22 23:00:00,4433.49,4439.21,4431.81,4438.63,9714
2025-12-23 00:00:00,4438.65,4449.21,4438.60,4443.61,6724
2025-12-23 02:00:00,4448.04,4461.64,4447.60,4460.13,8319
2025-12-23 03:00:00,4460.06,4470.53,4458.08,4470.49,8558
2025-12-23 04:00:00,4470.48,4490.65,4469.60,4486.72,16686
2025-12-23 05:00:00,4486.71,4497.86,4481.19,4493.41,12911
2025-12-23 06:00:00,4493.52,4496.53,4482.93,4486.89,13766
2025-12-23 07:00:00,4486.98,4488.44,4478.84,4482.54,9232
2025-12-23 08:00:00,4482.52,4485.44,4474.88,4475.25,13217
2025-12-23 09:00:00,4474.79,4481.54,4469.49,4481.46,12009
2025-12-23 10:00:00,4481.07,4489.59,4478.41,4486.64,9751
2025-12-23 11:00:00,4486.74,4493.25,4484.90,4489.92,10491
2025-12-23 12:00:00,4490.04,4491.15,4478.29,4480.45,10734
2025-12-23 13:00:00,4480.47,4487.53,4479.60,4484.24,9349
2025-12-23 14:00:00,4484.32,4494.18,4483.12,4493.57,8862
2025-12-23 15:00:00,4493.55,4493.64,4483.34,4486.57,9639
2025-12-23 16:00:00,4486.21,4497.34,4473.34,4479.09,17398
2025-12-23 17:00:00,4478.83,4479.83,4441.25,4446.38,19400
2025-12-23 18:00:00,4444.61,4459.27,4430.64,4458.49,19624
2025-12-23 19:00:00,4458.50,4476.55,4455.92,4474.28,15851
2025-12-23 20:00:00,4474.41,4479.83,4469.86,4472.76,15522
2025-12-23 21:00:00,4472.95,4484.99,4472.71,4484.45,13147
2025-12-23 22:00:00,4484.06,4496.28,4484.06,4490.73,12229
2025-12-23 23:00:00,4490.74,4499.78,4489.52,4497.49,11221
2025-12-24 00:00:00,4497.55,4498.89,4483.55,4484.53,6775
2025-12-24 02:00:00,4486.89,4510.36,4485.87,4503.28,8512
2025-12-24 03:00:00,4503.26,4518.14,4500.66,4511.62,11466
2025-12-24 04:00:00,4511.77,4525.61,4507.24,4518.73,16889
2025-12-24 05:00:00,4518.68,4519.21,4474.83,4477.40,15410
2025-12-24 06:00:00,4478.19,4498.26,4471.32,4493.22,14107
2025-12-24 07:00:00,4493.34,4501.45,4491.17,4499.27,9685
2025-12-24 08:00:00,4499.15,4500.46,4485.31,4488.48,12909
2025-12-24 09:00:00,4488.46,4497.83,4485.34,4493.53,12929
2025-12-24 10:00:00,4493.55,4494.96,4483.49,4483.71,10075
2025-12-24 11:00:00,4483.86,4492.80,4478.17,4482.28,13299
2025-12-24 12:00:00,4483.16,4496.03,4482.11,4494.72,10635
2025-12-24 13:00:00,4494.75,4499.91,4482.52,4489.42,9062
2025-12-24 14:00:00,4489.46,4491.89,4483.11,4491.58,9270
2025-12-24 15:00:00,4491.52,4496.14,4489.82,4490.75,10859
2025-12-24 16:00:00,4490.83,4493.31,4474.58,4487.91,16570
2025-12-24 17:00:00,4487.96,4489.40,4460.59,4464.94,18506
2025-12-24 18:00:00,4464.86,4476.50,4448.40,4458.50,19778
2025-12-24 19:00:00,4458.53,4478.15,4456.10,4476.84,15864
2025-12-24 20:00:00,4476.81,4487.79,4475.52,4480.65,14907
2025-12-24 21:00:00,4480.68,4482.53,4477.34,4479.51,4865
2025-12-26 02:00:00,4503.39,4504.44,4481.98,4495.07,9617
2025-12-26 03:00:00,4494.74,4517.83,4492.22,4517.74,11506
2025-12-26 04:00:00,4517.79,4531.15,4497.62,4503.89,18345
2025-12-26 05:00:00,4503.83,4509.88,4492.40,4508.72,15681
2025-12-26 06:00:00,4508.65,4513.56,4497.55,4501.90,13448
2025-12-26 07:00:00,4501.75,4511.66,4500.52,4509.06,10101
2025-12-26 08:00:00,4509.04,4514.80,4506.04,4509.98,12018
2025-12-26 09:00:00,4509.90,4519.35,4508.19,4511.86,14281
2025-12-26 10:00:00,4511.67,4515.60,4506.89,4510.97,10245
2025-12-26 11:00:00,4511.03,4519.33,4509.65,4518.74,9589
2025-12-26 12:00:00,4518.83,4520.56,4511.88,4512.80,8559
2025-12-26 13:00:00,4512.76,4523.65,4511.52,4514.44,10683
2025-12-26 14:00:00,4514.43,4515.22,4503.13,4509.84,13186
2025-12-26 15:00:00,4509.81,4514.76,4506.68,4508.74,10501
2025-12-26 16:00:00,4508.72,4528.51,4503.85,4525.18,17004
2025-12-26 17:00:00,4525.27,4533.45,4513.13,4521.08,18233
2025-12-26 18:00:00,4521.29,4547.37,4519.62,4546.43,18861
2025-12-26 19:00:00,4546.66,4549.75,4531.42,4536.42,17332
2025-12-26 20:00:00,4536.48,4537.53,4510.15,4519.06,17485
2025-12-26 21:00:00,4519.05,4532.75,4515.05,4530.97,15751
2025-12-26 22:00:00,4530.94,4535.66,4520.23,4523.88,13409
2025-12-26 23:00:00,4523.92,4535.94,4521.68,4531.22,15236
2025-12-27 00:00:00,4531.28,4534.58,4526.99,4530.08,8996
2025-12-29 02:00:00,4549.44,4549.44,4521.91,4527.10,12766
2025-12-29 03:00:00,4527.40,4527.85,4470.85,4497.34,16854
2025-12-29 04:00:00,4497.32,4517.41,4492.21,4497.13,18678
2025-12-29 05:00:00,4497.07,4515.78,4496.24,4512.47,14971
2025-12-29 06:00:00,4512.42,4520.35,4509.44,4516.53,14142
2025-12-29 07:00:00,4516.46,4519.45,4507.98,4515.71,10232
2025-12-29 08:00:00,4515.52,4519.28,4505.10,4506.64,11973
2025-12-29 09:00:00,4506.77,4510.66,4471.24,4475.16,17647
2025-12-29 10:00:00,4475.08,4481.55,4444.34,4474.62,15539
2025-12-29 11:00:00,4473.37,4488.50,4452.52,4461.07,15643
2025-12-29 12:00:00,4461.07,4476.04,4459.11,4472.10,13652
2025-12-29 13:00:00,4472.09,4474.48,4457.26,4460.98,12090
2025-12-29 14:00:00,4460.95,4467.67,4434.31,4446.76,13180
2025-12-29 15:00:00,4446.79,4464.64,4445.77,4464.34,12955
2025-12-29 16:00:00,4464.29,4467.50,4406.92,4421.59,19506
2025-12-29 17:00:00,4421.13,4421.23,4357.21,4360.18,21013
2025-12-29 18:00:00,4360.17,4360.58,4303.03,4325.31,20491
2025-12-29 19:00:00,4325.23,4347.47,4323.45,4341.59,18579
2025-12-29 20:00:00,4341.84,4343.03,4315.09,4328.16,16974
2025-12-29 21:00:00,4328.83,4335.02,4322.88,4331.37,14872
2025-12-29 22:00:00,4331.73,4337.94,4327.65,4336.93,11663
2025-12-29 23:00:00,4336.77,4344.56,4325.99,4334.57,13865
2025-12-30 00:00:00,4334.19,4339.26,4327.89,4332.03,8061
2025-12-30 02:00:00,4337.15,4347.30,4323.54,4345.70,9607
